player_id,family_name,given_name,wikipedia_title,image_url
P-97258,Bradley,Michael,Michael_Bradley_(soccer),https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Michael_Bradley_Red_Bulls_Revolution-13_%28cropped%29.jpg/500px-Michael_Bradley_Red_Bulls_Revolution-13_%28cropped%29.jpg
P-47576,Bradley,Sophie,Sophie_Bradley-Auckland,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Sophie_Bradley-Auckland_%28cropped%29.jpg/500px-Sophie_Bradley-Auckland_%28cropped%29.jpg
P-24983,Brahimi,Yacine,Yacine_Brahimi,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Alg%C3%A9rie_-_Arm%C3%A9nie_-_20140531_-_Yacine_Brahimi.jpg/500px-Alg%C3%A9rie_-_Arm%C3%A9nie_-_20140531_-_Yacine_Brahimi.jpg
P-84927,Braine,Raymond,Raymond_Braine,https://upload.wikimedia.org/wikipedia/commons/4/45/BraineRaymondStar340301.jpg
P-85579,Braithwaite,Martin,Martin_Braithwaite,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Martin_Braithwaite_Web_Summit_2021.jpg/500px-Martin_Braithwaite_Web_Summit_2021.jpg
P-90842,Branco,not applicable,Branco_(footballer),https://upload.wikimedia.org/wikipedia/commons/d/db/Branco_-_Brescia_Calcio_1986-87.jpg
P-25037,Brandãozinho,not applicable,"Brandãozinho_(footballer,_born_1925)",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Brand%C3%A3ozinho_%28sem_data%29.tiff/lossy-page1-500px-Brand%C3%A3ozinho_%28sem_data%29.tiff.jpg
P-50679,Brandt,Julian,Julian_Brandt,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/2019-06-11_Fu%C3%9Fball%2C_M%C3%A4nner%2C_L%C3%A4nderspiel%2C_Deutschland-Estland_StP_2066_LR10_by_Stepro.jpg/500px-2019-06-11_Fu%C3%9Fball%2C_M%C3%A4nner%2C_L%C3%A4nderspiel%2C_Deutschland-Estland_StP_2066_LR10_by_Stepro.jpg
P-82670,Brandts,Ernie,Ernie_Brandts,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Ernie_Brandts_1978c.jpg/500px-Ernie_Brandts_1978c.jpg
P-18468,Bransch,Bernd,Bernd_Bransch,https://upload.wikimedia.org/wikipedia/commons/9/92/Bernd_Bransch_1974.jpg
P-90792,Bratseth,Rune,Rune_Bratseth,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Rune_Bratseth.jpg/500px-Rune_Bratseth.jpg
P-96839,Braun-Bogdan,Coloman,Coloman_Braun-Bogdan,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Coloman_Braun-Bogdan_1968.jpg/500px-Coloman_Braun-Bogdan_1968.jpg
P-89601,Bravo,Claudio,Claudio_Bravo,https://upload.wikimedia.org/wikipedia/commons/8/8e/Claudio_Bravo_Footballteam_of_Chile_-_Spain_vs._Chile%2C_10th_September_2013_%28cropped%29.jpg
P-34977,Bravo,Omar,Omar_Bravo,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Omar_Bravo_Tordecillas.jpg/500px-Omar_Bravo_Tordecillas.jpg
P-45264,Bravo,Ruth,Ruth_Bravo,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Linda_Ruth_Bravo.png/500px-Linda_Ruth_Bravo.png
P-33677,Brečko,Mišo,Mišo_Brečko,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Empfang_f%C3%BCr_den_1._FC_K%C3%B6ln_im_Rathaus-9043.jpg/500px-Empfang_f%C3%BCr_den_1._FC_K%C3%B6ln_im_Rathaus-9043.jpg
P-72897,Bredland,Karin,Karin_Bredland,https://upload.wikimedia.org/wikipedia/commons/a/a8/R%C3%B8a_seriemester_2007_2_%28Karin_Bredland%29.jpg
P-26437,Bregy,Georges,Georges_Bregy,https://upload.wikimedia.org/wikipedia/commons/9/93/Georges_Bregy.JPG
P-67713,Brehme,Andreas,Andreas_Brehme,https://upload.wikimedia.org/wikipedia/commons/c/c1/Andreas_Brehme.jpg
P-48686,Breitner,Paul,Paul_Breitner,https://upload.wikimedia.org/wikipedia/commons/9/99/Paul_Breitner_2011.jpg
P-14060,Bremer,not applicable,Gleison_Bremer,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Bremer_Brazil_V_Morocco_13_June_2026-143_%28cropped%29.jpg/500px-Bremer_Brazil_V_Morocco_13_June_2026-143_%28cropped%29.jpg
P-32037,Bremer,Pauline,Pauline_Bremer,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Arsenal_WFC_v_Manchester_City_WFC%2C_11_May_2019_%2807%29_%28cropped%29_-_Pauline_Bremer.jpg/500px-Arsenal_WFC_v_Manchester_City_WFC%2C_11_May_2019_%2807%29_%28cropped%29_-_Pauline_Bremer.jpg
P-63058,Bremner,Billy,Billy_Bremner,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Billy_Bremner_%281971%29.jpg/500px-Billy_Bremner_%281971%29.jpg
P-21246,Brenes,Randall,Randall_Brenes,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Randall_brenes.jpg/500px-Randall_brenes.jpg
P-84486,Bresciano,Mark,Mark_Bresciano,https://upload.wikimedia.org/wikipedia/commons/c/c5/Mark_Bresciano.jpg
P-15303,Bresonik,Linda,Linda_Bresonik,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/20130113_-_PSG-Montpellier_075.jpg/500px-20130113_-_PSG-Montpellier_075.jpg
P-03998,Brétigny,Sandrine,Sandrine_Brétigny,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/FFWM2011_FRA-GER_20110705_imBorussiapark019.jpg/500px-FFWM2011_FRA-GER_20110705_imBorussiapark019.jpg
P-96028,Brian,Morgan,Morgan_Gautrat,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/USWNT_group_photo_%2842878126761%29_%28cropped_2%29.jpg/500px-USWNT_group_photo_%2842878126761%29_%28cropped_2%29.jpg
P-91486,Bridge,Wayne,Wayne_Bridge,https://upload.wikimedia.org/wikipedia/commons/a/ae/WayneBridge.jpg
P-79689,Briegel,Hans-Peter,Hans-Peter_Briegel,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/6633_Hans_Peter_Briegel_%28cropped%29.JPG/500px-6633_Hans_Peter_Briegel_%28cropped%29.JPG
P-80000,Bright,Dave,Dave_Bright,https://upload.wikimedia.org/wikipedia/commons/a/a0/Davebrightweb.jpg
P-42847,Bright,Millie,Millie_Bright,https://upload.wikimedia.org/wikipedia/commons/1/1f/Millie-Bright.jpg
P-81166,Brilhante,not applicable,Alfredo_Brilhante_da_Costa,https://upload.wikimedia.org/wikipedia/commons/a/a6/Brasil_-_Mundial_-_1930.jpg
P-79103,Brindisi,Miguel Ángel,Miguel_Ángel_Brindisi,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Brindisi_argentina.jpg/500px-Brindisi_argentina.jpg
P-59934,Brito,not applicable,Hércules_Brito_Ruas,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/H%C3%A9rcules_de_Brito_Ruas.jpg/500px-H%C3%A9rcules_de_Brito_Ruas.jpg
P-11638,Brizuela,Isaác,Isaác_Brizuela,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Isaac_Brizuela.jpg/500px-Isaac_Brizuela.jpg
P-15547,Brnović,Branko,Branko_Brnović,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Iran_vs._Montenegro_2014-05-26_%28130%29.jpg/500px-Iran_vs._Montenegro_2014-05-26_%28130%29.jpg
P-75118,Broadbent,Peter,Peter_Broadbent_(footballer),https://upload.wikimedia.org/wikipedia/commons/7/78/England_national_football_team%2C_11_April_1959_%28Broadbent%29.jpg
P-72611,Brockie,Jeremy,Jeremy_Brockie,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Jeremy_Brockie_cropped.jpg/500px-Jeremy_Brockie_cropped.jpg
P-81281,Brodmann,René,René_Brodmann,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Ren%C3%A9_Brodmann.jpg/500px-Ren%C3%A9_Brodmann.jpg
P-26281,Brolin,Tomas,Tomas_Brolin,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Tomas_Brolin.jpg/500px-Tomas_Brolin.jpg
P-83259,Bromley,Hannah,Hannah_Bromley,https://upload.wikimedia.org/wikipedia/commons/1/14/Hannah_smiles.jpg
P-11879,Bronn,Dylan,Dylan_Bronn,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Dylan_Bronn_2.jpg/500px-Dylan_Bronn_2.jpg
P-23779,Bronze,Lucy,Lucy_Bronze,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/20250510-Lucy_Bronze_%28cropped_-_portrait%29.jpg/500px-20250510-Lucy_Bronze_%28cropped_-_portrait%29.jpg
P-04882,Brooking,Trevor,Trevor_Brooking,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Sir_Trevor_Brooking_in_2014.jpg/500px-Sir_Trevor_Brooking_in_2014.jpg
P-41262,Brooks,John,"John_Brooks_(soccer,_born_1993)",https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/John_Brooks_2021%28cropped%29.jpg/500px-John_Brooks_2021%28cropped%29.jpg
P-93848,Broos,Hugo,Hugo_Broos,https://upload.wikimedia.org/wikipedia/commons/f/f0/Hugo_Broos_1.jpg
P-18281,Brown,Bill,"Bill_Brown_(footballer,_born_1931)",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Tottenham_Hotspur_FC_1960.jpg/500px-Tottenham_Hotspur_FC_1960.jpg
P-92690,Brown,Fiona,Fiona_Brown_(footballer),https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Fiona_Brown_20181101_01_%28cropped%29.jpg/500px-Fiona_Brown_20181101_01_%28cropped%29.jpg
P-05768,Brown,Jody,Jody_Brown,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Jody_Brown.jpg/500px-Jody_Brown.jpg
P-62815,Brown,José Luis,José_Luis_Brown,https://upload.wikimedia.org/wikipedia/commons/e/e4/Brown_camiseta_agujero_86.jpg
P-36826,Brown,Melvin,Melvin_Brown_(footballer),https://upload.wikimedia.org/wikipedia/commons/6/62/MelvinbrownMex.jpg
P-40412,Brown,Rachel,Rachel_Brown,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/England_Women%27s_Vs_USA_%2818472573216%29.jpg/500px-England_Women%27s_Vs_USA_%2818472573216%29.jpg
P-72098,Brown,Tim,Tim_Brown_(footballer),https://upload.wikimedia.org/wikipedia/commons/9/95/Tim_Brown_%28footballer%29.jpg
P-55244,Brown,Wes,Wes_Brown,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Wes_Brown_-_53689574832.jpg/500px-Wes_Brown_-_53689574832.jpg
P-67164,Brożek,Paweł,Paweł_Brożek,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Brozek3.jpg/500px-Brozek3.jpg
P-79215,Brozović,Marcelo,Marcelo_Brozović,https://upload.wikimedia.org/wikipedia/commons/c/c9/Marcelo_Brozovi%C4%87_2021_%28cropped%29.jpg
P-12917,Brülls,Albert,Albert_Brülls,https://upload.wikimedia.org/wikipedia/commons/2/27/Albert_Brulls.jpg
P-31551,Brunner,Martin,Martin_Brunner,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Martin_Brunner.JPG/500px-Martin_Brunner.JPG
P-02875,Brusca,Carmen,Carmen_Brusca,https://upload.wikimedia.org/wikipedia/commons/7/74/Carmen_Brusca-Seleccion_de_f%C3%BAtbol_femenino%2C_Copa_Mundial_FIFA_2007_%28cropped%29.jpg
P-55526,Buberník,Titus,Titus_Buberník,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Titus_Bubern%C3%ADk_1962.jpg/500px-Titus_Bubern%C3%ADk_1962.jpg
P-93918,Bubnov,Aleksandr,Aleksandr_Bubnov,https://upload.wikimedia.org/wikipedia/commons/a/a0/ABubnov.JPG
P-77966,Bubukin,Valentin,Valentin_Bubukin,https://upload.wikimedia.org/wikipedia/commons/d/d6/Valentin_Bubukin.jpg
P-60142,Buchanan,Kadeisha,Kadeisha_Buchanan,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/20250510-Kadeisha_Buchanan_%28cropped_-_portrait%29.jpg/500px-20250510-Kadeisha_Buchanan_%28cropped_-_portrait%29.jpg
P-96259,Buchanan,Tajon,Tajon_Buchanan,https://upload.wikimedia.org/wikipedia/commons/4/45/Tajon_Buchanan_WC2022.jpg
P-81440,Buchloh,Fritz,Fritz_Buchloh,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Fritz_Buchloh.tif/lossy-page1-500px-Fritz_Buchloh.tif.jpg
P-51921,Buchwald,Guido,Guido_Buchwald,https://upload.wikimedia.org/wikipedia/commons/5/58/Guido_Buchwald_cropped.jpg
P-37844,Buckley,Delron,Delron_Buckley,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Delron_Buckley.jpg/500px-Delron_Buckley.jpg
P-29822,Budai,László,László_Budai,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Budai_II_L%C3%A1szl%C3%B3_Fortepan_261537.jpg/500px-Budai_II_L%C3%A1szl%C3%B3_Fortepan_261537.jpg
P-15091,Buddle,Edson,Edson_Buddle,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Edson_Buddle_at_Galaxy_at_Earthquakes_2010-08-21_3.JPG/500px-Edson_Buddle_at_Galaxy_at_Earthquakes_2010-08-21_3.JPG
P-99461,Budimir,Ante,Ante_Budimir,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Budimir%2C_Ante_FCSP_15-16_WP_%28cropped%29.jpg/500px-Budimir%2C_Ante_FCSP_15-16_WP_%28cropped%29.jpg
P-76699,Buehler,Rachel,Rachel_Van_Hollebeke,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Rachel_Buehler_at_Union_at_Earthquakes_2010-09-15_1.jpg/500px-Rachel_Buehler_at_Union_at_Earthquakes_2010-09-15_1.jpg
P-31166,Buengo,Titi,Titi_Buengo,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Buengo_%28cropped%29.JPG/500px-Buengo_%28cropped%29.JPG
P-11392,Buffon,Gianluigi,Gianluigi_Buffon,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Norway_Italy_-_June_2025_A_44_%28Gianluigi_Buffon%29.jpg/500px-Norway_Italy_-_June_2025_A_44_%28Gianluigi_Buffon%29.jpg
P-95875,Buffon,Lorenzo,Lorenzo_Buffon,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Lorenzo_Buffon_at_Milan.jpg/500px-Lorenzo_Buffon_at_Milan.jpg
P-15041,Buğeker,Feridun,Feridun_Buğeker,https://upload.wikimedia.org/wikipedia/commons/6/6f/Feridun_Bugeker.jpg
P-51855,Bühl,Klara,Klara_Bühl,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/2023-07-03_Fussball%2C_Frauen%2C_Deutsche_Nationalmannschaft%2C_Media_Day_1DX_6563_by_Stepro-2.jpg/500px-2023-07-03_Fussball%2C_Frauen%2C_Deutsche_Nationalmannschaft%2C_Media_Day_1DX_6563_by_Stepro-2.jpg
P-72363,Bukari,Osman,Osman_Bukari,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Osman_Bukari.jpg/500px-Osman_Bukari.jpg
P-72738,Bulgarelli,Giacomo,Giacomo_Bulgarelli,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Bologna_FC_-_Giacomo_Bulgarelli.jpg/500px-Bologna_FC_-_Giacomo_Bulgarelli.jpg
P-00081,Bull,Steve,Steve_Bull,https://upload.wikimedia.org/wikipedia/commons/f/f2/Steve_Bull_%282019%29.jpg
P-90440,Bulzacki,Mirosław,Mirosław_Bulzacki,https://upload.wikimedia.org/wikipedia/commons/8/8d/Miroslaw_Bulzacki.jpg
P-49090,Bum-keun,Song,Song_Bum-keun,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/240611_%EB%8C%80%ED%95%9C%EB%AF%BC%EA%B5%AD_vs_%EC%A4%91%EA%B5%AD_%28%EC%86%A1%EB%B2%94%EA%B7%BC%29.jpg/500px-240611_%EB%8C%80%ED%95%9C%EB%AF%BC%EA%B5%AD_vs_%EC%A4%91%EA%B5%AD_%28%EC%86%A1%EB%B2%94%EA%B7%BC%29.jpg
P-04767,Bunjaku,Albert,Albert_Bunjaku,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Albert_Bunjaku_2010.jpg/500px-Albert_Bunjaku_2010.jpg
P-96776,Burdenski,Dieter,Dieter_Burdenski,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/%D0%94%D0%B8%D1%82%D0%B5%D1%80_%D0%91%D1%83%D1%80%D0%B4%D0%B5%D0%BD%D1%81%D0%BA%D0%B8.JPG/500px-%D0%94%D0%B8%D1%82%D0%B5%D1%80_%D0%91%D1%83%D1%80%D0%B4%D0%B5%D0%BD%D1%81%D0%BA%D0%B8.JPG
P-56532,Burdisso,Nicolás,Nicolás_Burdisso,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Marcos_Rojo_%28L%29%2C_Nicol%C3%A1s_Burdisso_%28M%29%2C_Angel_di_Maria_%28R%29_%E2%80%93_Portugal_vs._Argentina%2C_9th_February_2011_%28cropped%29.jpg/500px-Marcos_Rojo_%28L%29%2C_Nicol%C3%A1s_Burdisso_%28M%29%2C_Angel_di_Maria_%28R%29_%E2%80%93_Portugal_vs._Argentina%2C_9th_February_2011_%28cropped%29.jpg
P-62376,Bürger,Rudolf,Rudolf_Bürger,https://upload.wikimedia.org/wikipedia/commons/6/65/Rudolf_B%C3%BCrger.jpg
P-21039,Burgess,Joanne,Joanne_Burgess,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Jo_Burgess.jpg/500px-Jo_Burgess.jpg
P-42540,Burgnich,Tarcisio,Tarcisio_Burgnich,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Inter_Milan_1966-1967_Tarcisio_Burgnich.jpg/500px-Inter_Milan_1966-1967_Tarcisio_Burgnich.jpg
P-56385,Burgos,Germán,Germán_Burgos,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Germ%C3%A1n_Burgos_-_01.jpg/500px-Germ%C3%A1n_Burgos_-_01.jpg
P-76056,Burgr,Jaroslav,Jaroslav_Burgr,https://upload.wikimedia.org/wikipedia/commons/6/63/Jaroslav_Burgr_%281906-1986%29.jpg
P-91890,Burkert,Karel,Karel_Burkert,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Karel_Burkert.png/500px-Karel_Burkert.png
P-90361,Bürki,Roman,Roman_Bürki,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/St._Louis_City_vs_Aston_Villa_%28Jul_2025%29_11.jpg/500px-St._Louis_City_vs_Aston_Villa_%28Jul_2025%29_11.jpg
P-43224,Bürki,Vanessa,Vanessa_Bürki,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Vanessa_B%C3%BCrki_2012.jpg/500px-Vanessa_B%C3%BCrki_2012.jpg
P-95267,Burruchaga,Jorge,Jorge_Burruchaga,https://upload.wikimedia.org/wikipedia/commons/3/30/Burruchaga_final_cropped.jpg
P-36985,Burton,Deon,Deon_Burton,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Deon-Burton-SWFC.jpg/500px-Deon-Burton-SWFC.jpg
P-31907,Buruk,Okan,Okan_Buruk,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Okan_Buruk_20250511_%28cropped%29.jpg/500px-Okan_Buruk_20250511_%28cropped%29.jpg
P-15023,Buryak,Leonid,Leonid_Buryak,https://upload.wikimedia.org/wikipedia/commons/3/30/Leonid_Buryak.jpeg
P-56673,Busquets,Miguel,Miguel_Busquets,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Miguel_Busquets%2C_Estadio%2C_1944-03-24_%2866%29.jpg/500px-Miguel_Busquets%2C_Estadio%2C_1944-03-24_%2866%29.jpg
P-28010,Busquets,Sergio,Sergio_Busquets,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Sergio_Busquets_NYCFC_Miami_24_Sep_2025-020_%28cropped%29.jpg/500px-Sergio_Busquets_NYCFC_Miami_24_Sep_2025-020_%28cropped%29.jpg
P-81978,Bussaglia,Élise,Élise_Bussaglia,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/20130929_-_PSG-Lyon_029.jpg/500px-20130929_-_PSG-Lyon_029.jpg
P-16019,Bustamante,José,"José_Bustamante_(footballer,_born_1907)",https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Bolivia_1930.jpg/500px-Bolivia_1930.jpg
P-49962,Butcher,Terry,Terry_Butcher,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/TerryButcherMay2010.jpg/500px-TerryButcherMay2010.jpg
P-15353,Butel,Annaïg,Annaïg_Butel,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/20130323_-_PSG-Juvisy_-_092_%28cropped%29.jpg/500px-20130323_-_PSG-Juvisy_-_092_%28cropped%29.jpg
P-99830,Butina,Tomislav,Tomislav_Butina,https://upload.wikimedia.org/wikipedia/commons/e/e4/Tomislav_Butina_15032009.jpg
P-38372,Butland,Jack,Jack_Butland,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Butland_2018.jpg/500px-Butland_2018.jpg
P-12940,Butragueño,Emilio,Emilio_Butragueño,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/25th_Laureus_World_Sports_Awards_-_Red_Carpet_-_Emilio_Butrague%C3%B1o_-_240422_191751-2_%28cropped%29.jpg/500px-25th_Laureus_World_Sports_Awards_-_Red_Carpet_-_Emilio_Butrague%C3%B1o_-_240422_191751-2_%28cropped%29.jpg
P-05630,Butt,Hans-Jörg,Hans-Jörg_Butt,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/J%C3%B6rg_Butt_%E2%80%93_Tag_der_Legenden_2016_04.jpg/500px-J%C3%B6rg_Butt_%E2%80%93_Tag_der_Legenden_2016_04.jpg
P-03723,Butt,Nicky,Nicky_Butt,https://upload.wikimedia.org/wikipedia/commons/2/2c/Cropped_Butt_by_nyaa_birdies_perch.jpg
P-37134,Buzánszky,Jenő,Jenő_Buzánszky,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Jeno_Buzanszky_in_his_85th_birthday_in_May_of_2010..jpg/500px-Jeno_Buzanszky_in_his_85th_birthday_in_May_of_2010..jpg
P-79204,Buzek,Hans,Hans_Buzek,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/%C3%96sterrike_1958.jpg/500px-%C3%96sterrike_1958.jpg
P-55388,Byelik,Oleksiy,Oleksiy_Byelik,https://upload.wikimedia.org/wikipedia/commons/d/d8/%D0%91%D0%B5%D0%BB%D0%B8%D0%BA.jpg
P-64663,Byrne,Gerry,"Gerry_Byrne_(footballer,_born_1938)",https://upload.wikimedia.org/wikipedia/commons/c/c0/Gerry_Byrne.jpg
P-57872,Byrne,Roger,Roger_Byrne,https://upload.wikimedia.org/wikipedia/commons/e/e1/Roger_Byrne.jpg
P-02102,Byshovets,Anatoliy,Anatoliy_Byshovets,https://upload.wikimedia.org/wikipedia/commons/3/30/Anatoliy_Byshovets_Panini_1970.jpg
P-17853,Caballero,Willy,Willy_Caballero,https://upload.wikimedia.org/wikipedia/commons/6/62/Willy_Caballero_20042025_%281%29.jpg
P-11817,Cabanas,Ricardo,Ricardo_Cabanas,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Cabanas061115.jpg/500px-Cabanas061115.jpg
P-54903,Cabañas,Salvador,Salvador_Cabañas,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Salvador_Caba%C3%B1as.jpg/500px-Salvador_Caba%C3%B1as.jpg
P-02030,Cabango,Ben,Ben_Cabango,https://upload.wikimedia.org/wikipedia/commons/5/59/Ben_Cabango_playing_for_Wales.jpg
P-67867,Cabaye,Yohan,Yohan_Cabaye,https://upload.wikimedia.org/wikipedia/commons/b/b2/Yohan_Cabaye.JPG
P-46849,Cabeção,not applicable,Luís_Morais,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Cabe%C3%A7%C3%A3o_%28sem_data%29.tiff/lossy-page1-500px-Cabe%C3%A7%C3%A3o_%28sem_data%29.tiff.jpg
P-79882,Cabella,Rémy,Rémy_Cabella,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/R%C3%A9my_Cabella_2021.jpg/500px-R%C3%A9my_Cabella_2021.jpg
P-10096,Cabezas,Salvador,Salvador_Cabezas,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Salvador_Flamenco_Cabezas.jpg/500px-Salvador_Flamenco_Cabezas.jpg
P-70115,Cabrera,David,David_Arnoldo_Cabrera,https://upload.wikimedia.org/wikipedia/commons/b/bb/David_Arnoldo_Cabrera.jpg
P-13552,Cabrera,Wílmer,Wílmer_Cabrera,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Houston_Dynamo_players_tren_2016_%284%29.jpg/500px-Houston_Dynamo_players_tren_2016_%284%29.jpg
P-03775,Cabrini,Antonio,Antonio_Cabrini,https://upload.wikimedia.org/wikipedia/commons/8/8a/Cabrini_sez.JPG
P-10713,Cacau,not applicable,Cacau,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Werkstattreihe_gemeinsam_f%C3%BCr_ein_starkes_Deutschland%2C_K%C3%B6ln-3523.jpg/500px-Werkstattreihe_gemeinsam_f%C3%BCr_ein_starkes_Deutschland%2C_K%C3%B6ln-3523.jpg
P-01594,Cáceda,Carlos,Carlos_Cáceda,https://upload.wikimedia.org/wikipedia/commons/b/b3/Carlos_C%C3%A1ceda_Ollaguez.jpg
P-41616,Cáceres,Fernando,Fernando_Cáceres,https://upload.wikimedia.org/wikipedia/commons/8/8e/Fernando_C%C3%A1ceres_2020.jpg
P-03944,Cáceres,Juan,"Juan_Cáceres_(footballer,_born_1949)",https://upload.wikimedia.org/wikipedia/commons/b/b9/Juan_C%C3%A1ceres.jpg
P-50109,Cáceres,Julio César,Julio_César_Cáceres,https://upload.wikimedia.org/wikipedia/commons/2/2e/Julio_C%C3%A9sar_C%C3%A1ceres_2022.png
P-74058,Cáceres,Martín,Martín_Cáceres,https://upload.wikimedia.org/wikipedia/commons/8/8a/Mart%C3%ADn_C%C3%A1ceres_against_Chile.jpg
P-84056,Cáceres,Virginio,Virginio_Cáceres,https://upload.wikimedia.org/wikipedia/commons/f/f1/Virginio_C%C3%A1ceres.jpg
P-98016,Cadamuro-Bentaïba,Liassine,Liassine_Cadamuro,https://upload.wikimedia.org/wikipedia/commons/9/9e/Cadamuro.png
P-08277,Čadek,Jiří,Jiří_Čadek,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Ji%C5%99%C3%AD_%C4%8Cadek_2015.JPG/500px-Ji%C5%99%C3%AD_%C4%8Cadek_2015.JPG
P-30744,Caetano,Omar,Omar_Caetano,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Omar_Caetano.png/500px-Omar_Caetano.png
P-91718,Cafu,not applicable,Cafu,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Cafu_-_26.02.2026_-_Cerim%C3%B4nia_de_apresenta%C3%A7%C3%A3o_das_ta%C3%A7as_da_Copa_do_Mundo_de_2026.jpg/500px-Cafu_-_26.02.2026_-_Cerim%C3%B4nia_de_apresenta%C3%A7%C3%A3o_das_ta%C3%A7as_da_Copa_do_Mundo_de_2026.jpg
